source	target	relation
HGNC:487	HGNC:19060	1
HGNC:487	HGNC:4043	1
HGNC:487	UMLS:C0686353	1
HGNC:487	HGNC:5350	1
HGNC:487	HGNC:561	1
HGNC:487	HGNC:4396	1
HGNC:487	HGNC:15308	1
HGNC:487	HGNC:31253	1
HGNC:487	HGNC:6118	1
HGNC:487	HGNC:804	1
HGNC:487	HGNC:8888	1
HGNC:487	HGNC:12731	1
HGNC:487	HGNC:13700	1
HGNC:487	HGNC:5302	1
HGNC:487	HGNC:1606	1
HGNC:487	HGNC:5964	1
HGNC:487	HGNC:1604	1
HGNC:487	HGNC:14947	1
HGNC:487	HGNC:1077	1
HGNC:487	HGNC:14565	1
HGNC:487	HGNC:13505	1
HGNC:487	HGNC:12012	1
HGNC:487	HGNC:348	1
HGNC:24933	HGNC:20820	1
HGNC:492	HGNC:18782	1
HGNC:492	HGNC:6270	1
HGNC:492	HGNC:11510	1
HGNC:493	HGNC:3236	1
HGNC:493	HGNC:278	1
HGNC:493	HGNC:17720	1
HGNC:494	HGNC:9802	1
HGNC:494	HGNC:4586	1
HGNC:494	HGNC:6767	1
HGNC:17379	HGNC:3430	1
HGNC:17379	UMLS:C0265268	1
HGNC:17379	HGNC:11280	1
HGNC:17379	HGNC:14999	1
HGNC:17379	HGNC:6019	1
HGNC:17379	HGNC:30313	1
HGNC:17379	HGNC:3236	1
HGNC:17379	UMLS:C0025202	1
HGNC:17379	HGNC:21168	1
HGNC:24036	HGNC:9723	1
HGNC:24036	HGNC:18986	-1
HGNC:16665	HGNC:3676	-1
HGNC:16665	HGNC:17028	1
HGNC:339	HGNC:9066	1
HGNC:339	HGNC:1247	-1
HGNC:607	HGNC:12986	1
HGNC:607	HGNC:13625	1
HGNC:609	HGNC:583	1
HGNC:616	HGNC:8319	-1
HGNC:620	HGNC:1059	1
HGNC:633	HGNC:25568	1
HGNC:633	HGNC:648	1
HGNC:646	HGNC:7142	1
HGNC:646	HGNC:278	-1
HGNC:24097	UMLS:C3279974	1
HGNC:652	HGNC:4323	1
HGNC:652	HGNC:8831	1
HGNC:652	HGNC:28197	1
HGNC:652	HGNC:2514	1
HGNC:652	HGNC:5974	1
HGNC:659	HGNC:236	1
HGNC:659	HGNC:572	1
HGNC:26099	HGNC:2561	1
HGNC:26099	HGNC:270	-1
HGNC:18239	HGNC:9406	-1
HGNC:4591	HGNC:11805	-1
HGNC:675	HGNC:8155	1
HGNC:678	HGNC:4289	1
HGNC:680	HGNC:9035	1
HGNC:681	HGNC:30670	1
HGNC:14193	UMLS:C0268505	1
HGNC:14193	HGNC:3797	1
HGNC:14193	HGNC:1610	1
HGNC:14193	HGNC:4388	1
HGNC:14193	UMLS:C0025267	1
HGNC:14193	HGNC:11990	1
HGNC:14193	HGNC:5465	1
HGNC:17090	HGNC:15315	1
HGNC:682	HGNC:800	1
HGNC:682	HGNC:14281	1
HGNC:30275	HGNC:2257	1
HGNC:24490	HGNC:4585	1
HGNC:30322	HGNC:16627	1
HGNC:684	HGNC:3430	1
HGNC:684	HGNC:6877	1
HGNC:684	HGNC:14064	-1
HGNC:685	HGNC:4410	-1
HGNC:685	UMLS:C1837845	1
HGNC:685	HGNC:17969	1
HGNC:685	HGNC:8331	1
HGNC:685	HGNC:18761	1
HGNC:685	HGNC:27301	-1
HGNC:15607	HGNC:1959	-1
HGNC:15607	UMLS:C2749757	1
HGNC:15607	HGNC:4878	1
HGNC:15607	HGNC:11006	1
HGNC:15607	HGNC:8804	1
HGNC:700	UMLS:C1858680	1
HGNC:700	HGNC:132	1
HGNC:700	HGNC:3025	1
HGNC:700	HGNC:12691	1
HGNC:700	HGNC:12442	1
HGNC:700	HGNC:4594	1
HGNC:700	HGNC:1404	1
HGNC:700	HGNC:30178	1
HGNC:700	HGNC:282	1
HGNC:700	HGNC:4390	1
HGNC:700	HGNC:5465	1
HGNC:700	HGNC:6015	1
HGNC:700	HGNC:15220	1
HGNC:700	HGNC:13599	1
HGNC:700	HGNC:20219	1
HGNC:700	HGNC:13829	1
HGNC:700	HGNC:2593	1
HGNC:700	HGNC:10961	1
HGNC:700	HGNC:3650	1
HGNC:700	HGNC:174	1
HGNC:700	HGNC:10012	1
HGNC:700	UMLS:C0265535	1
HGNC:700	HGNC:6875	1
HGNC:700	HGNC:8155	1
HGNC:700	HGNC:15607	1
HGNC:700	HGNC:8799	1
HGNC:700	HGNC:24737	1
HGNC:700	HGNC:11491	1
HGNC:700	HGNC:8975	1
HGNC:700	UMLS:C1837618	1
HGNC:700	HGNC:6004	1
HGNC:700	HGNC:4081	1
HGNC:700	UMLS:C0027819	1
HGNC:703	HGNC:15213	1
HGNC:703	HGNC:391	1
HGNC:704	HGNC:3467	1
HGNC:704	HGNC:11048	1
HGNC:705	HGNC:3430	1
HGNC:705	HGNC:4388	1
HGNC:706	HGNC:5971	1
HGNC:706	HGNC:4410	1
HGNC:707	HGNC:6192	1
HGNC:707	HGNC:1963	1
HGNC:708	HGNC:24814	1
HGNC:708	HGNC:9832	1
HGNC:23366	HGNC:12862	1
HGNC:23366	HGNC:3676	1
HGNC:711	HGNC:8283	1
HGNC:711	HGNC:2348	-1
HGNC:711	HGNC:11998	-1
HGNC:711	HGNC:6396	-1
HGNC:711	UMLS:C3553349	-1
HGNC:711	HGNC:23366	-1
HGNC:711	HGNC:19901	-1
HGNC:711	HGNC:2876	-1
HGNC:711	HGNC:16879	-1
HGNC:711	HGNC:10297	-1
HGNC:711	HGNC:8881	-1
HGNC:711	HGNC:18412	-1
HGNC:711	UMLS:C0031511	-1
HGNC:711	HGNC:14840	-1
HGNC:711	HGNC:9446	-1
HGNC:711	HGNC:24193	-1
HGNC:711	HGNC:9065	-1
HGNC:711	HGNC:1789	-1
HGNC:711	HGNC:3326	-1
HGNC:711	HGNC:24827	-1
HGNC:711	HGNC:3468	-1
HGNC:711	HGNC:28349	-1
HGNC:711	HGNC:8780	-1
HGNC:711	HGNC:14281	-1
HGNC:711	HGNC:29826	-1
HGNC:711	HGNC:8208	-1
HGNC:711	HGNC:2439	-1
HGNC:711	HGNC:20765	-1
HGNC:711	HGNC:30287	-1
HGNC:711	HGNC:15319	-1
HGNC:711	HGNC:5439	-1
HGNC:711	HGNC:9758	-1
HGNC:711	HGNC:12775	-1
HGNC:711	HGNC:27538	-1
HGNC:711	UMLS:C0521802	-1
HGNC:711	HGNC:5233	-1
HGNC:711	UMLS:C0238052	-1
HGNC:711	HGNC:616	-1
HGNC:711	HGNC:1722	-1
HGNC:711	HGNC:4882	-1
HGNC:711	HGNC:9399	-1
HGNC:711	HGNC:4025	-1
HGNC:711	HGNC:2518	-1
HGNC:711	HGNC:4540	-1
HGNC:711	HGNC:3703	-1
HGNC:711	HGNC:29869	-1
HGNC:711	HGNC:3467	-1
HGNC:711	HGNC:1951	-1
HGNC:711	HGNC:4039	-1
HGNC:711	HGNC:2918	-1
HGNC:711	HGNC:8031	-1
HGNC:711	UMLS:C1865233	-1
HGNC:711	HGNC:7803	-1
HGNC:711	HGNC:29797	-1
HGNC:711	HGNC:16446	-1
HGNC:711	HGNC:16824	-1
HGNC:711	HGNC:4387	-1
HGNC:711	HGNC:1050	-1
HGNC:711	HGNC:392	-1
HGNC:711	HGNC:4392	-1
HGNC:711	HGNC:21744	-1
HGNC:711	HGNC:15378	-1
HGNC:711	HGNC:11005	-1
HGNC:711	HGNC:4554	-1
HGNC:711	HGNC:22943	-1
HGNC:711	HGNC:10781	-1
HGNC:711	HGNC:15029	-1
HGNC:711	HGNC:613	-1
HGNC:711	HGNC:12476	-1
HGNC:711	HGNC:6139	-1
HGNC:711	HGNC:8244	-1
HGNC:711	HGNC:10447	-1
HGNC:711	HGNC:10484	-1
HGNC:711	HGNC:14855	-1
HGNC:711	HGNC:19986	-1
HGNC:711	HGNC:1689	-1
HGNC:711	HGNC:9718	-1
HGNC:711	HGNC:132	-1
HGNC:711	HGNC:4044	-1
HGNC:711	HGNC:5978	-1
HGNC:711	HGNC:28216	-1
HGNC:711	HGNC:1954	-1
HGNC:711	UMLS:C0339527	-1
HGNC:711	HGNC:9055	-1
HGNC:711	HGNC:1681	-1
HGNC:711	HGNC:5298	-1
HGNC:711	HGNC:7883	-1
HGNC:711	HGNC:8910	-1
HGNC:711	HGNC:3236	-1
HGNC:711	HGNC:1580	-1
HGNC:711	HGNC:1744	-1
HGNC:711	HGNC:4629	-1
HGNC:711	HGNC:14580	-1
HGNC:711	HGNC:4247	-1
HGNC:711	HGNC:19341	-1
HGNC:711	HGNC:29832	-1
HGNC:711	HGNC:336	-1
HGNC:711	HGNC:1780	-1
HGNC:711	HGNC:8071	-1
HGNC:711	HGNC:6621	-1
HGNC:711	UMLS:C1865285	-1
HGNC:711	HGNC:537	-1
HGNC:711	HGNC:9876	-1
HGNC:711	HGNC:4045	-1
HGNC:711	HGNC:1834	-1
HGNC:711	HGNC:6881	-1
HGNC:711	HGNC:11255	-1
HGNC:711	HGNC:11280	-1
HGNC:711	HGNC:2347	-1
HGNC:711	UMLS:C1849011	-1
HGNC:711	HGNC:3118	-1
HGNC:711	HGNC:8803	-1
HGNC:711	UMLS:C0751674	-1
HGNC:711	HGNC:10477	-1
HGNC:711	UMLS:C3554599	-1
HGNC:711	HGNC:11240	-1
HGNC:711	HGNC:14556	-1
HGNC:711	HGNC:1604	-1
HGNC:711	HGNC:9288	-1
HGNC:711	HGNC:17290	-1
HGNC:711	HGNC:5971	-1
HGNC:711	HGNC:11740	-1
HGNC:711	HGNC:799	-1
HGNC:711	HGNC:3689	-1
HGNC:711	HGNC:4263	-1
HGNC:711	HGNC:4087	-1
HGNC:711	HGNC:3020	-1
HGNC:711	HGNC:6874	-1
HGNC:711	HGNC:4951	-1
HGNC:711	HGNC:1406	-1
HGNC:711	HGNC:590	-1
HGNC:711	HGNC:4452	-1
HGNC:711	HGNC:2514	-1
HGNC:711	HGNC:281	-1
HGNC:711	HGNC:9051	-1
HGNC:711	HGNC:4395	-1
HGNC:711	HGNC:6875	-1
HGNC:711	HGNC:26561	-1
HGNC:711	HGNC:4910	-1
HGNC:711	UMLS:C0268251	-1
HGNC:711	HGNC:20332	-1
HGNC:711	HGNC:6134	-1
HGNC:711	HGNC:2194	-1
HGNC:711	UMLS:C0796274	-1
HGNC:711	HGNC:8724	-1
HGNC:711	HGNC:4403	-1
HGNC:711	HGNC:13019	-1
HGNC:711	HGNC:31299	-1
HGNC:711	HGNC:7805	-1
HGNC:711	HGNC:4390	-1
HGNC:711	HGNC:1662	-1
HGNC:711	HGNC:4410	-1
HGNC:711	HGNC:1097	-1
HGNC:711	HGNC:6628	-1
HGNC:711	HGNC:6709	-1
HGNC:711	HGNC:959	-1
HGNC:711	HGNC:399	-1
HGNC:711	HGNC:10291	-1
HGNC:711	HGNC:8804	-1
HGNC:711	HGNC:1582	-1
HGNC:711	HGNC:1605	-1
HGNC:711	HGNC:7710	-1
HGNC:711	HGNC:6407	-1
HGNC:711	HGNC:7661	-1
HGNC:711	UMLS:C2673377	-1
HGNC:711	HGNC:10840	-1
HGNC:711	HGNC:1736	-1
HGNC:711	HGNC:3023	-1
HGNC:711	HGNC:6342	-1
HGNC:711	HGNC:7029	-1
HGNC:711	HGNC:17271	-1
HGNC:711	HGNC:20883	-1
HGNC:711	HGNC:5173	-1
HGNC:711	HGNC:5967	-1
HGNC:711	HGNC:9644	-1
HGNC:711	HGNC:14666	-1
HGNC:711	HGNC:11724	-1
HGNC:711	HGNC:5965	-1
HGNC:711	HGNC:9176	-1
HGNC:711	HGNC:25092	-1
HGNC:711	HGNC:3647	-1
HGNC:711	HGNC:6876	-1
HGNC:711	HGNC:805	-1
HGNC:711	HGNC:1078	-1
HGNC:711	HGNC:24861	-1
HGNC:711	HGNC:6698	-1
HGNC:711	HGNC:9107	-1
HGNC:711	HGNC:17868	-1
HGNC:711	HGNC:19597	-1
HGNC:711	HGNC:4587	-1
HGNC:711	UMLS:C1849779	-1
HGNC:711	HGNC:5972	-1
HGNC:711	HGNC:16148	-1
HGNC:711	HGNC:14785	-1
HGNC:711	HGNC:4400	-1
HGNC:711	HGNC:32594	-1
HGNC:711	HGNC:17075	-1
HGNC:711	HGNC:14131	-1
HGNC:711	HGNC:25464	-1
HGNC:711	HGNC:3265	-1
HGNC:711	UMLS:C1857316	-1
HGNC:711	HGNC:30267	-1
HGNC:711	HGNC:15078	-1
HGNC:711	HGNC:9401	-1
HGNC:711	HGNC:5301	-1
HGNC:711	HGNC:4084	-1
HGNC:711	UMLS:C1855861	-1
HGNC:711	HGNC:6711	-1
HGNC:711	HGNC:6158	-1
HGNC:711	HGNC:4385	-1
HGNC:711	HGNC:4042	-1
HGNC:711	HGNC:7776	-1
HGNC:711	HGNC:15312	-1
HGNC:711	HGNC:9967	-1
HGNC:711	HGNC:6207	-1
HGNC:711	HGNC:12428	-1
HGNC:711	HGNC:11050	-1
HGNC:711	HGNC:9544	-1
HGNC:711	HGNC:1745	-1
HGNC:711	HGNC:29297	-1
HGNC:711	HGNC:3796	-1
HGNC:711	HGNC:7889	-1
HGNC:711	HGNC:5964	-1
HGNC:711	HGNC:24944	-1
HGNC:711	HGNC:30168	-1
HGNC:711	HGNC:6263	-1
HGNC:711	HGNC:18274	-1
HGNC:711	HGNC:12032	-1
HGNC:711	HGNC:6015	-1
HGNC:711	HGNC:11918	-1
HGNC:711	HGNC:23442	-1
HGNC:711	HGNC:8783	-1
HGNC:711	HGNC:14193	-1
HGNC:711	HGNC:20873	-1
HGNC:711	HGNC:2447	-1
HGNC:711	HGNC:11048	-1
HGNC:711	HGNC:8221	-1
HGNC:711	HGNC:10597	-1
HGNC:711	HGNC:644	-1
HGNC:711	HGNC:7405	-1
HGNC:711	HGNC:17623	-1
HGNC:711	HGNC:13414	-1
HGNC:711	HGNC:4574	-1
HGNC:711	HGNC:6877	-1
HGNC:711	HGNC:12485	-1
HGNC:711	HGNC:27972	-1
HGNC:711	UMLS:C1834460	-1
HGNC:711	HGNC:3612	-1
HGNC:711	HGNC:28990	-1
HGNC:711	HGNC:24791	-1
HGNC:711	HGNC:1437	-1
HGNC:711	HGNC:4040	-1
HGNC:711	HGNC:27301	-1
HGNC:711	HGNC:1950	-1
HGNC:711	HGNC:12669	-1
HGNC:711	HGNC:6613	-1
HGNC:711	HGNC:4381	-1
HGNC:711	HGNC:8090	-1
HGNC:711	HGNC:6854	-1
HGNC:711	HGNC:4522	-1
HGNC:711	HGNC:9611	-1
HGNC:711	HGNC:10831	-1
HGNC:711	HGNC:3489	-1
HGNC:711	UMLS:C1140680	-1
HGNC:711	HGNC:2529	-1
HGNC:711	HGNC:2867	-1
HGNC:711	HGNC:14697	-1
HGNC:711	HGNC:18584	-1
HGNC:711	HGNC:9407	-1
HGNC:711	HGNC:5302	-1
HGNC:711	HGNC:2436	-1
HGNC:711	UMLS:C0010278	-1
HGNC:711	HGNC:6840	-1
HGNC:711	HGNC:6886	-1
HGNC:711	UMLS:C2749861	-1
HGNC:711	HGNC:2345	-1
HGNC:711	HGNC:11291	-1
HGNC:711	HGNC:7966	-1
HGNC:711	HGNC:15925	-1
HGNC:711	HGNC:12441	-1
HGNC:711	HGNC:9801	-1
HGNC:711	UMLS:C1833102	-1
HGNC:711	HGNC:1391	-1
HGNC:711	HGNC:6887	-1
HGNC:711	HGNC:7982	-1
HGNC:711	HGNC:18137	-1
HGNC:711	HGNC:8030	-1
HGNC:711	HGNC:4076	-1
HGNC:711	HGNC:18423	-1
HGNC:711	HGNC:13501	-1
HGNC:711	HGNC:8469	-1
HGNC:711	HGNC:9829	-1
HGNC:711	HGNC:4041	-1
HGNC:711	HGNC:4597	-1
HGNC:711	HGNC:9109	-1
HGNC:711	HGNC:1583	-1
HGNC:711	HGNC:15134	-1
HGNC:711	HGNC:8980	-1
HGNC:711	HGNC:6024	-1
HGNC:711	HGNC:18370	-1
HGNC:711	HGNC:9037	-1
HGNC:711	HGNC:6181	-1
HGNC:711	HGNC:6861	-1
HGNC:711	HGNC:3255	-1
HGNC:711	HGNC:6746	-1
HGNC:711	HGNC:17839	-1
HGNC:711	HGNC:8976	-1
HGNC:711	HGNC:11128	-1
HGNC:711	HGNC:1403	-1
HGNC:711	HGNC:8975	-1
HGNC:711	HGNC:1368	-1
HGNC:711	HGNC:786	-1
HGNC:711	HGNC:6204	-1
HGNC:711	HGNC:3767	-1
HGNC:711	UMLS:C1854058	-1
HGNC:711	HGNC:7965	-1
HGNC:711	HGNC:15035	-1
HGNC:711	HGNC:5993	-1
HGNC:711	HGNC:5433	-1
HGNC:711	HGNC:13469	-1
HGNC:711	HGNC:8153	-1
HGNC:711	HGNC:393	-1
HGNC:711	HGNC:9036	-1
HGNC:711	HGNC:3430	-1
HGNC:711	HGNC:365	-1
HGNC:711	HGNC:9066	-1
HGNC:711	HGNC:16027	-1
HGNC:711	HGNC:11989	-1
HGNC:711	HGNC:7545	-1
HGNC:711	HGNC:10429	-1
HGNC:711	HGNC:7989	-1
HGNC:711	HGNC:10908	-1
HGNC:711	HGNC:6872	-1
HGNC:711	HGNC:16286	-1
HGNC:711	HGNC:25452	-1
HGNC:711	HGNC:22004	-1
HGNC:711	HGNC:3828	-1
HGNC:711	HGNC:6465	-1
HGNC:711	HGNC:7958	-1
HGNC:711	HGNC:14993	-1
HGNC:711	HGNC:10325	-1
HGNC:711	HGNC:1787	-1
HGNC:711	HGNC:4398	-1
HGNC:711	HGNC:8290	-1
HGNC:711	HGNC:9958	-1
HGNC:711	HGNC:1609	-1
HGNC:711	HGNC:983	-1
HGNC:711	HGNC:14833	-1
HGNC:711	HGNC:5286	-1
HGNC:711	UMLS:C1860224	-1
HGNC:711	HGNC:282	-1
HGNC:711	HGNC:11430	-1
HGNC:711	HGNC:7199	-1
HGNC:711	HGNC:26265	-1
HGNC:711	HGNC:7997	-1
HGNC:711	HGNC:4852	-1
HGNC:711	UMLS:C1956125	-1
HGNC:711	HGNC:4706	-1
HGNC:711	HGNC:1514	-1
HGNC:711	HGNC:18042	-1
HGNC:711	UMLS:C0751335	-1
HGNC:711	HGNC:4606	-1
HGNC:711	HGNC:11094	-1
HGNC:711	UMLS:C1970180	-1
HGNC:711	HGNC:10761	-1
HGNC:711	HGNC:4083	-1
HGNC:711	HGNC:3678	-1
HGNC:711	HGNC:1405	-1
HGNC:711	HGNC:18854	-1
HGNC:711	HGNC:2591	-1
HGNC:711	HGNC:4172	-1
HGNC:711	HGNC:3119	-1
HGNC:711	HGNC:11317	-1
HGNC:711	UMLS:C1866039	-1
HGNC:711	HGNC:31287	-1
HGNC:711	HGNC:4384	-1
HGNC:711	HGNC:30796	-1
HGNC:711	HGNC:24080	-1
HGNC:711	HGNC:23	-1
HGNC:711	HGNC:6993	-1
HGNC:711	HGNC:5229	-1
HGNC:711	HGNC:5970	-1
HGNC:711	HGNC:2188	-1
HGNC:711	HGNC:16669	-1
HGNC:711	HGNC:8537	-1
HGNC:711	HGNC:7865	-1
HGNC:711	HGNC:4408	-1
HGNC:711	HGNC:15079	-1
HGNC:711	HGNC:1663	-1
HGNC:711	HGNC:8977	-1
HGNC:711	HGNC:4407	-1
HGNC:711	UMLS:C1864623	-1
HGNC:711	HGNC:14901	-1
HGNC:711	HGNC:14976	-1
HGNC:711	HGNC:7983	-1
HGNC:711	UMLS:C0008370	-1
HGNC:711	UMLS:C0023234	-1
HGNC:711	HGNC:7943	-1
HGNC:711	HGNC:10310	-1
HGNC:711	HGNC:5287	-1
HGNC:711	HGNC:3821	-1
HGNC:711	HGNC:1833	-1
HGNC:711	HGNC:12691	-1
HGNC:711	HGNC:6554	1
HGNC:712	HGNC:29823	1
HGNC:712	HGNC:11283	-1
HGNC:712	HGNC:998	-1
HGNC:712	HGNC:1744	-1
HGNC:712	HGNC:18584	-1
HGNC:712	HGNC:9240	-1
HGNC:712	HGNC:1273	-1
HGNC:712	HGNC:9505	-1
HGNC:712	HGNC:12659	-1
HGNC:712	HGNC:188	-1
HGNC:712	HGNC:14816	-1
HGNC:712	HGNC:1043	-1
HGNC:712	HGNC:6283	-1
HGNC:712	HGNC:5971	-1
HGNC:712	HGNC:1582	-1
HGNC:712	HGNC:10969	-1
HGNC:712	HGNC:4081	-1
HGNC:712	HGNC:1773	-1
HGNC:712	HGNC:6021	-1
HGNC:712	HGNC:30668	-1
HGNC:712	HGNC:25930	-1
HGNC:712	HGNC:1304	-1
HGNC:712	HGNC:9987	-1
HGNC:712	HGNC:2352	-1
HGNC:712	HGNC:17098	-1
HGNC:712	HGNC:285	-1
HGNC:712	HGNC:2347	-1
HGNC:712	HGNC:12362	-1
HGNC:712	HGNC:9356	-1
HGNC:712	HGNC:9037	-1
HGNC:712	UMLS:C1333990	-1
HGNC:712	UMLS:C0155016	-1
HGNC:712	HGNC:15963	-1
HGNC:712	HGNC:13020	-1
HGNC:712	HGNC:16647	-1
HGNC:712	HGNC:23163	-1
HGNC:712	HGNC:2695	-1
HGNC:712	HGNC:29151	-1
HGNC:712	HGNC:6998	-1
HGNC:712	HGNC:12335	-1
HGNC:712	HGNC:9644	-1
HGNC:712	HGNC:19663	-1
HGNC:712	HGNC:13829	-1
HGNC:712	HGNC:10658	-1
HGNC:712	HGNC:15172	-1
HGNC:712	HGNC:15312	-1
HGNC:712	HGNC:5287	-1
HGNC:712	HGNC:24042	-1
HGNC:712	HGNC:277	-1
HGNC:712	HGNC:9178	-1
HGNC:712	HGNC:6024	-1
HGNC:712	HGNC:8803	-1
HGNC:712	HGNC:5192	-1
HGNC:712	HGNC:10901	-1
HGNC:712	UMLS:C1838437	-1
HGNC:712	HGNC:3691	-1
HGNC:712	HGNC:9816	-1
HGNC:712	HGNC:3432	-1
HGNC:712	HGNC:2170	-1
HGNC:712	HGNC:1397	-1
HGNC:712	HGNC:8967	-1
HGNC:712	HGNC:7573	-1
HGNC:712	HGNC:15754	-1
HGNC:712	HGNC:6947	-1
HGNC:712	HGNC:804	-1
HGNC:712	HGNC:24861	-1
HGNC:712	HGNC:6771	-1
HGNC:712	HGNC:1352	-1
HGNC:712	HGNC:7838	-1
HGNC:712	HGNC:8979	-1
HGNC:712	HGNC:16712	-1
HGNC:712	HGNC:3767	-1
HGNC:712	HGNC:10447	-1
HGNC:712	HGNC:11317	-1
HGNC:712	HGNC:23734	-1
HGNC:712	HGNC:6019	-1
HGNC:712	HGNC:11998	-1
HGNC:712	HGNC:8977	-1
HGNC:712	HGNC:16272	-1
HGNC:712	HGNC:4384	-1
HGNC:712	HGNC:7881	-1
HGNC:712	HGNC:11362	-1
HGNC:712	HGNC:1060	-1
HGNC:712	HGNC:4540	-1
HGNC:712	HGNC:9113	-1
HGNC:712	HGNC:2964	-1
HGNC:712	HGNC:4685	-1
HGNC:712	HGNC:13516	-1
HGNC:712	UMLS:C1836173	-1
HGNC:712	HGNC:10416	-1
HGNC:712	HGNC:15459	-1
HGNC:712	HGNC:6010	-1
HGNC:712	HGNC:6206	-1
HGNC:712	HGNC:12778	-1
HGNC:712	HGNC:7809	-1
HGNC:712	HGNC:7227	-1
HGNC:712	HGNC:5428	-1
HGNC:712	HGNC:8301	-1
HGNC:712	UMLS:C0476089	-1
HGNC:712	HGNC:10442	-1
HGNC:712	HGNC:28426	-1
HGNC:712	HGNC:339	-1
HGNC:712	HGNC:4410	-1
HGNC:712	HGNC:8209	-1
HGNC:712	HGNC:13016	-1
HGNC:712	HGNC:990	-1
HGNC:712	HGNC:18358	-1
HGNC:712	HGNC:11947	-1
HGNC:712	UMLS:C1838612	-1
HGNC:712	HGNC:4854	-1
HGNC:712	HGNC:5964	-1
HGNC:712	HGNC:1318	-1
HGNC:712	HGNC:19712	-1
HGNC:712	UMLS:C0036489	-1
HGNC:712	HGNC:3180	-1
HGNC:712	HGNC:13718	-1
HGNC:712	UMLS:C0022658	-1
HGNC:712	UMLS:C0011581	-1
HGNC:712	HGNC:9416	-1
HGNC:712	HGNC:11073	-1
HGNC:712	UMLS:C0699791	-1
HGNC:712	HGNC:25512	-1
HGNC:712	HGNC:1396	-1
HGNC:712	HGNC:5422	-1
HGNC:712	HGNC:11363	-1
HGNC:712	HGNC:15017	-1
HGNC:712	HGNC:8031	-1
HGNC:712	UMLS:C0011860	-1
HGNC:712	UMLS:C1837245	-1
HGNC:712	HGNC:560	-1
HGNC:712	HGNC:30738	-1
HGNC:712	HGNC:11755	-1
HGNC:712	HGNC:3661	-1
HGNC:712	HGNC:27972	-1
HGNC:712	HGNC:1528	-1
HGNC:712	HGNC:8032	-1
HGNC:712	HGNC:753	-1
HGNC:712	HGNC:21285	-1
HGNC:712	HGNC:10258	-1
HGNC:712	HGNC:17609	-1
HGNC:712	HGNC:8481	-1
HGNC:712	HGNC:4937	-1
HGNC:712	HGNC:1375	-1
HGNC:712	HGNC:2422	-1
HGNC:712	HGNC:15258	-1
HGNC:712	HGNC:8161	-1
HGNC:712	HGNC:29955	-1
HGNC:712	HGNC:6769	-1
HGNC:712	HGNC:144	-1
HGNC:712	HGNC:6886	-1
HGNC:712	HGNC:3087	-1
HGNC:712	HGNC:6137	-1
HGNC:712	HGNC:108	-1
HGNC:712	HGNC:4388	-1
HGNC:712	HGNC:8725	-1
HGNC:712	HGNC:8907	-1
HGNC:712	HGNC:3708	-1
HGNC:712	HGNC:17839	-1
HGNC:712	HGNC:1951	-1
HGNC:712	HGNC:11786	-1
HGNC:712	UMLS:C4225393	-1
HGNC:712	HGNC:6759	-1
HGNC:712	HGNC:6270	-1
HGNC:712	HGNC:13156	-1
HGNC:712	HGNC:18877	-1
HGNC:712	HGNC:8318	-1
HGNC:712	HGNC:2891	-1
HGNC:712	UMLS:C1264040	-1
HGNC:712	HGNC:14131	-1
HGNC:712	HGNC:1400	-1
HGNC:712	HGNC:20340	-1
HGNC:712	HGNC:10840	-1
HGNC:712	HGNC:6698	-1
HGNC:712	HGNC:7876	-1
HGNC:712	HGNC:1960	-1
HGNC:712	HGNC:5275	-1
HGNC:712	HGNC:6565	-1
HGNC:712	HGNC:282	-1
HGNC:712	HGNC:5301	-1
HGNC:712	HGNC:12487	-1
HGNC:712	HGNC:4392	-1
HGNC:712	HGNC:12741	-1
HGNC:712	HGNC:6846	-1
HGNC:712	HGNC:3763	-1
HGNC:712	HGNC:2955	-1
HGNC:712	HGNC:15664	-1
HGNC:712	HGNC:25754	-1
HGNC:712	HGNC:9029	-1
HGNC:712	HGNC:4404	-1
HGNC:712	HGNC:7989	-1
HGNC:712	HGNC:6857	-1
HGNC:712	HGNC:8185	-1
HGNC:712	HGNC:1952	-1
HGNC:712	HGNC:6264	-1
HGNC:712	HGNC:8176	-1
HGNC:712	HGNC:9570	-1
HGNC:712	HGNC:8491	-1
HGNC:712	HGNC:26337	-1
HGNC:712	HGNC:10548	-1
HGNC:712	HGNC:3551	-1
HGNC:712	HGNC:19989	-1
HGNC:712	HGNC:17041	-1
HGNC:712	HGNC:1580	-1
HGNC:712	HGNC:9379	-1
HGNC:712	HGNC:4263	-1
HGNC:712	HGNC:6970	-1
HGNC:712	HGNC:4396	-1
HGNC:712	UMLS:C4225354	-1
HGNC:712	HGNC:2987	-1
HGNC:712	HGNC:15218	-1
HGNC:712	HGNC:7586	-1
HGNC:712	HGNC:4403	-1
HGNC:712	HGNC:5302	-1
HGNC:712	HGNC:18119	-1
HGNC:712	HGNC:4046	-1
HGNC:712	HGNC:4545	-1
HGNC:712	HGNC:3490	-1
HGNC:712	HGNC:3430	-1
HGNC:712	HGNC:15362	-1
HGNC:712	UMLS:C2931299	-1
HGNC:712	HGNC:2384	-1
HGNC:712	HGNC:8022	-1
HGNC:712	HGNC:6833	-1
HGNC:712	UMLS:C0752124	-1
HGNC:712	HGNC:15222	-1
HGNC:712	HGNC:13633	-1
HGNC:712	HGNC:21767	-1
HGNC:712	HGNC:6025	-1
